province,city_muni,year,ira
Lanao del Norte,Salvador,2004,19.005924
Lanao del Norte,Salvador,2005,20.468842
Lanao del Norte,Salvador,2006,22.367044
Lanao del Norte,Salvador,2007,24.638652
Lanao del Norte,Salvador,2008,28.705344
Lanao del Norte,Salvador,2009,36.278464
Lanao del Norte,Salvador,2010,38.456525
Lanao del Norte,Salvador,2011,41.556122
Lanao del Norte,Salvador,2012,40.296891
Lanao del Norte,Salvador,2013,47.944675
Lanao del Norte,Salvador,2014,54.240316
Lanao del Norte,Salvador,2015,61.814782
Lanao del Norte,Salvador,2016,68.06648
Lanao del Norte,Sapad,1992,2.12138
Lanao del Norte,Sapad,1993,3.823941
Lanao del Norte,Sapad,1994,5.354213
Lanao del Norte,Sapad,1995,5.352104
Lanao del Norte,Sapad,1996,5.71604
Lanao del Norte,Sapad,1997,8.26012
Lanao del Norte,Sapad,1998,8.814662
Lanao del Norte,Sapad,1999,11.887733
Lanao del Norte,Sapad,2000,13.806568
Lanao del Norte,Sapad,2001,13.806568
Lanao del Norte,Sapad,2002,16.082699
Lanao del Norte,Sapad,2003,17.83175
Lanao del Norte,Sapad,2004,17.405142
Lanao del Norte,Sapad,2005,18.119807
Lanao del Norte,Sapad,2006,20.134726
Lanao del Norte,Sapad,2007,18.222551
Lanao del Norte,Sapad,2008,25.648569
Lanao del Norte,Sapad,2009,29.957472
Lanao del Norte,Sapad,2010,31.7364486
Lanao del Norte,Sapad,2011,34.2651
Lanao del Norte,Sapad,2012,33.20811
Lanao del Norte,Sapad,2013,38.711601
Lanao del Norte,Sapad,2014,43.714232
Lanao del Norte,Sapad,2015,49.743656
Lanao del Norte,Sapad,2016,54.503439
Lanao del Norte,Sultan Naga Dimaporo,1992,3.884566
Lanao del Norte,Sultan Naga Dimaporo,1993,6.691419
Lanao del Norte,Sultan Naga Dimaporo,1994,9.579797
Lanao del Norte,Sultan Naga Dimaporo,1995,6.691419
Lanao del Norte,Sultan Naga Dimaporo,1995,9.615014
Lanao del Norte,Sultan Naga Dimaporo,1996,9.615014
Lanao del Norte,Sultan Naga Dimaporo,1996,10.419447
Lanao del Norte,Sultan Naga Dimaporo,1997,14.665057
Lanao del Norte,Sultan Naga Dimaporo,1998,15.872332
Lanao del Norte,Sultan Naga Dimaporo,1999,19.748663
Lanao del Norte,Sultan Naga Dimaporo,2000,23.934103
Lanao del Norte,Sultan Naga Dimaporo,2001,23.963411
Lanao del Norte,Sultan Naga Dimaporo,2002,29.323326
Lanao del Norte,Sultan Naga Dimaporo,2003,32.504159
Lanao del Norte,Sultan Naga Dimaporo,2004,31.29772
Lanao del Norte,Sultan Naga Dimaporo,2005,33.85414
Lanao del Norte,Sultan Naga Dimaporo,2006,39.56126276
Lanao del Norte,Sultan Naga Dimaporo,2007,40.956482
Lanao del Norte,Sultan Naga Dimaporo,2008,46.782348
Lanao del Norte,Sultan Naga Dimaporo,2009,54.73604
Lanao del Norte,Sultan Naga Dimaporo,2010,58.087411
Lanao del Norte,Sultan Naga Dimaporo,2011,62.843331
Lanao del Norte,Sultan Naga Dimaporo,2012,61.030942
Lanao del Norte,Sultan Naga Dimaporo,2013,72.620856
Lanao del Norte,Sultan Naga Dimaporo,2014,82.269557
Lanao del Norte,Sultan Naga Dimaporo,2015,93.823319
Lanao del Norte,Sultan Naga Dimaporo,2016,103.412043
Lanao del Norte,Tagoloan,1992,1.81577
Lanao del Norte,Tagoloan,1993,3.199567
Lanao del Norte,Tagoloan,1994,4.512266
Lanao del Norte,Tagoloan,1995,4.978553
Lanao del Norte,Tagoloan,1996,5.488125
Lanao del Norte,Tagoloan,1997,7.0156
Lanao del Norte,Tagoloan,1998,7.582008
Lanao del Norte,Tagoloan,1999,10.559276
Lanao del Norte,Tagoloan,2000,10.942508
Lanao del Norte,Tagoloan,2001,10.942508
Lanao del Norte,Tagoloan,2002,14.278333
Lanao del Norte,Tagoloan,2003,16.8071
Lanao del Norte,Tagoloan,2004,14.9604
Lanao del Norte,Tagoloan,2005,16.236403
Lanao del Norte,Tagoloan,2006,18.82938078
Lanao del Norte,Tagoloan,2007,29.114716
Lanao del Norte,Tagoloan,2008,23.552584
Lanao del Norte,Tagoloan,2009,26.680518
Lanao del Norte,Tagoloan,2010,28.015691
Lanao del Norte,Tagoloan,2011,30.264738
Lanao del Norte,Tagoloan,2012,29.275368
Lanao del Norte,Tagoloan,2013,34.461472
Lanao del Norte,Tagoloan,2014,38.974841
Lanao del Norte,Tagoloan,2015,44.447865
Lanao del Norte,Tagoloan,2016,48.924204
Lanao del Norte,Tangcal,1992,2.121063
Lanao del Norte,Tangcal,1993,3.490728
Lanao del Norte,Tangcal,1994,4.542265
Lanao del Norte,Tangcal,1995,5.118392
Lanao del Norte,Tangcal,1996,5.118392
Lanao del Norte,Tangcal,1997,5.372401
Lanao del Norte,Tangcal,1998,5.372401
Lanao del Norte,Tangcal,1999,10.472875
Lanao del Norte,Tangcal,2000,12.566962
Lanao del Norte,Tangcal,2001,12.566962
Lanao del Norte,Tangcal,2002,17.37337256
Lanao del Norte,Tangcal,2003,18.847428
Lanao del Norte,Tangcal,2004,17.852304
Lanao del Norte,Tangcal,2005,19.232166
Lanao del Norte,Tangcal,2006,21.117065
Lanao del Norte,Tangcal,2007,25.193513
Lanao del Norte,Tangcal,2008,29.64968497
Lanao del Norte,Tangcal,2009,33.711567
Lanao del Norte,Tangcal,2010,35.714236
Lanao del Norte,Tangcal,2011,38.610537
Lanao del Norte,Tangcal,2012,37.348609
Lanao del Norte,Tangcal,2013,44.23806
Lanao del Norte,Tangcal,2014,50.083146
Lanao del Norte,Tangcal,2015,57.189532
Lanao del Norte,Tangcal,2016,62.98498
Lanao del Norte,Tubod,1992,4.040699
Lanao del Norte,Tubod,1993,7.467085
Lanao del Norte,Tubod,1994,11.990992
Lanao del Norte,Tubod,1995,13.909584
Lanao del Norte,Tubod,1996,14.984122
Lanao del Norte,Tubod,1997,19.596696
Lanao del Norte,Tubod,1998,20.199886
Lanao del Norte,Tubod,1999,26.951646
Lanao del Norte,Tubod,2000,30.611114
Lanao del Norte,Tubod,2001,30.611114
Lanao del Norte,Tubod,2002,37.48513767
Lanao del Norte,Tubod,2003,39.327889
Lanao del Norte,Tubod,2004,39.313224
Lanao del Norte,Tubod,2005,42.444174
Lanao del Norte,Tubod,2006,49.73200637
Lanao del Norte,Tubod,2007,51.257922
Lanao del Norte,Tubod,2008,59.03538412
Lanao del Norte,Tubod,2009,66.226827
Lanao del Norte,Tubod,2010,70.17878401
Lanao del Norte,Tubod,2011,75.839983
Lanao del Norte,Tubod,2012,73.633725
Lanao del Norte,Tubod,2013,82.802074
Lanao del Norte,Tubod,2014,93.647578
Lanao del Norte,Tubod,2015,106.709688
Lanao del Norte,Tubod,2016,117.479113
Lanao del Sur,Bacolod Kalawi,1992,1.846604
Lanao del Sur,Bacolod Kalawi,1993,3.605464
Lanao del Sur,Bacolod Kalawi,1994,4.8996
Lanao del Sur,Bacolod Kalawi,1995,5.538897
Lanao del Sur,Bacolod Kalawi,1996,7.206242
Lanao del Sur,Bacolod Kalawi,1997,9.449486
Lanao del Sur,Bacolod Kalawi,1998,10.43862
Lanao del Sur,Bacolod Kalawi,1999,16.921171
Lanao del Sur,Bacolod Kalawi,2000,19.759917
Lanao del Sur,Bacolod Kalawi,2001,21.35225864
Lanao del Sur,Bacolod Kalawi,2002,32.730864
Lanao del Sur,Bacolod Kalawi,2003,34.00481761
Lanao del Sur,Bacolod Kalawi,2004,34.25635678
Lanao del Sur,Bacolod Kalawi,2005,36.99631485
Lanao del Sur,Bacolod Kalawi,2006,38.387093
Lanao del Sur,Bacolod Kalawi,2007,45.068568
Lanao del Sur,Bacolod Kalawi,2008,52.934004
Lanao del Sur,Bacolod Kalawi,2009,62.56123353
Lanao del Sur,Bacolod Kalawi,2010,66.396627
Lanao del Sur,Bacolod Kalawi,2011,71.899531
Lanao del Sur,Bacolod Kalawi,2012,69.610032
Lanao del Sur,Bacolod Kalawi,2013,75.285204
Lanao del Sur,Bacolod Kalawi,2014,85.376268
Lanao del Sur,Bacolod Kalawi,2015,97.672484
Lanao del Sur,Bacolod Kalawi,2016,107.675808
Lanao del Sur,Balabagan,1992,1.395655
Lanao del Sur,Balabagan,1993,5.423181
Lanao del Sur,Balabagan,1994,5.944764
Lanao del Sur,Balabagan,1995,5.944764
Lanao del Sur,Balabagan,1996,5.944764
Lanao del Sur,Balabagan,1997,11.265594
Lanao del Sur,Balabagan,1998,12.8326
Lanao del Sur,Balabagan,1999,16.35901358
Lanao del Sur,Balabagan,2000,21.018671
Lanao del Sur,Balabagan,2001,24.019418
Lanao del Sur,Balabagan,2002,23.14745
Lanao del Sur,Balabagan,2003,29.41169373
Lanao del Sur,Balabagan,2004,27.383616
Lanao del Sur,Balabagan,2005,30.168318
Lanao del Sur,Balabagan,2006,30.168318
Lanao del Sur,Balabagan,2007,36.285696
Lanao del Sur,Balabagan,2008,42.704712
Lanao del Sur,Balabagan,2009,54.255205
Lanao del Sur,Balabagan,2010,57.649404
Lanao del Sur,Balabagan,2011,62.460864
Lanao del Sur,Balabagan,2012,63.176556
Lanao del Sur,Balabagan,2013,59.232516
Lanao del Sur,Balabagan,2014,67.228212
Lanao del Sur,Balabagan,2015,76.907556
Lanao del Sur,Balabagan,2016,84.840882
Lanao del Sur,Balindong,1992,3.304666
Lanao del Sur,Balindong,1993,4.602851
Lanao del Sur,Balindong,1994,0
Lanao del Sur,Balindong,1995,4.602851
Lanao del Sur,Balindong,1996,4.602851
Lanao del Sur,Balindong,1997,4.602851
Lanao del Sur,Balindong,1998,13.94241
Lanao del Sur,Balindong,1999,18.1994
Lanao del Sur,Balindong,2001,23.368
Lanao del Sur,Balindong,2002,23.368
Lanao del Sur,Balindong,2003,23.368
Lanao del Sur,Balindong,2004,27.654276
Lanao del Sur,Balindong,2005,31.1960191
Lanao del Sur,Balindong,2006,35.332478
Lanao del Sur,Balindong,2007,35.332478
Lanao del Sur,Balindong,2008,47.546083
Lanao del Sur,Balindong,2009,56.16665389
Lanao del Sur,Balindong,2010,59.492763
Lanao del Sur,Balindong,2011,64.475066
Lanao del Sur,Balindong,2012,62.469286
Lanao del Sur,Balindong,2013,65.068872
Lanao del Sur,Balindong,2014,73.843956
Lanao del Sur,Balindong,2015,84.477252
Lanao del Sur,Balindong,2016,93.182818
Lanao del Sur,Bayang,1992,2.470089
Lanao del Sur,Bayang,1993,4.206712
Lanao del Sur,Bayang,1994,0
Lanao del Sur,Bayang,1995,4.206712
Lanao del Sur,Bayang,1996,8.04456
Lanao del Sur,Bayang,1997,8.04456
Lanao del Sur,Bayang,1998,11.08224
Lanao del Sur,Bayang,1999,13.579788
Lanao del Sur,Bayang,2000,16.761934
Lanao del Sur,Bayang,2001,17.25790175
Lanao del Sur,Bayang,2002,20.81956639
Lanao del Sur,Bayang,2003,20.6195664
Lanao del Sur,Bayang,2004,20.570834
Lanao del Sur,Bayang,2005,22.56
Lanao del Sur,Bayang,2006,22.614924
Lanao del Sur,Bayang,2007,28.2
Lanao del Sur,Bayang,2008,33.092916
Lanao del Sur,Bayang,2009,38.829372
Lanao del Sur,Bayang,2010,41.536712
Lanao del Sur,Bayang,2011,45.022392
Lanao del Sur,Bayang,2012,43.606512
Lanao del Sur,Bayang,2013,45.601128
Lanao del Sur,Bayang,2014,51.82492
Lanao del Sur,Bayang,2015,59.215176
Lanao del Sur,Bayang,2016,65.333916
Lanao del Sur,Binidayan,1992,2.060672
Lanao del Sur,Binidayan,1993,4.41084
Lanao del Sur,Binidayan,1994,5.701181
Lanao del Sur,Binidayan,1995,5.701181
Lanao del Sur,Binidayan,1996,10.345745
Lanao del Sur,Binidayan,1997,12.948466
Lanao del Sur,Binidayan,1998,9.266561
Lanao del Sur,Binidayan,1999,11.4647345
Lanao del Sur,Binidayan,2000,14.165594
Lanao del Sur,Binidayan,2001,10.446315
Lanao del Sur,Binidayan,2002,21.456966
Lanao del Sur,Binidayan,2003,23.265
Lanao del Sur,Binidayan,2004,23.100177
Lanao del Sur,Binidayan,2005,23.100177
Lanao del Sur,Binidayan,2006,24.868608
Lanao del Sur,Binidayan,2007,30.37896
Lanao del Sur,Binidayan,2008,35.718852
Lanao del Sur,Binidayan,2009,42.763278
Lanao del Sur,Binidayan,2010,45.416378
Lanao del Sur,Binidayan,2011,49.191803
Lanao del Sur,Binidayan,2012,47.630184
Lanao del Sur,Binidayan,2013,50.714826
Lanao del Sur,Binidayan,2014,57.549497
Lanao del Sur,Binidayan,2015,65.833196
Lanao del Sur,Binidayan,2016,72.613148
Lanao del Sur,Buadiposo-Buntong,1992,1.672893
Lanao del Sur,Buadiposo-Buntong,1993,3.071535
Lanao del Sur,Buadiposo-Buntong,1994,0
Lanao del Sur,Buadiposo-Buntong,1995,4.270632
Lanao del Sur,Buadiposo-Buntong,1996,5.850324
Lanao del Sur,Buadiposo-Buntong,1997,11.289179
Lanao del Sur,Buadiposo-Buntong,1998,10.434645
Lanao del Sur,Buadiposo-Buntong,1999,10.434645
Lanao del Sur,Buadiposo-Buntong,2000,15.99459561
Lanao del Sur,Buadiposo-Buntong,2001,17.059183
Lanao del Sur,Buadiposo-Buntong,2002,21.68750898
Lanao del Sur,Buadiposo-Buntong,2003,22.81078095
Lanao del Sur,Buadiposo-Buntong,2004,22.8107808
Lanao del Sur,Buadiposo-Buntong,2005,18.0521408
Lanao del Sur,Buadiposo-Buntong,2006,24.3259
Lanao del Sur,Buadiposo-Buntong,2007,28.88562
Lanao del Sur,Buadiposo-Buntong,2008,33.92654479999999
Lanao del Sur,Buadiposo-Buntong,2009,42.862749
Lanao del Sur,Buadiposo-Buntong,2010,45.465861
Lanao del Sur,Buadiposo-Buntong,2011,49.2543
Lanao del Sur,Buadiposo-Buntong,2012,47.679732
Lanao del Sur,Buadiposo-Buntong,2013,49.386156
Lanao del Sur,Buadiposo-Buntong,2014,56.023824
Lanao del Sur,Buadiposo-Buntong,2015,64.087525
Lanao del Sur,Buadiposo-Buntong,2016,70.669812
Lanao del Sur,Bubong,1992,1.963215
Lanao del Sur,Bubong,1993,4.112652
Lanao del Sur,Bubong,1994,0
Lanao del Sur,Bubong,1995,3.071535
Lanao del Sur,Bubong,1996,14.220133
Lanao del Sur,Bubong,1997,14.220133
Lanao del Sur,Bubong,1998,21.806885
Lanao del Sur,Bubong,1999,28.089036
Lanao del Sur,Bubong,2000,32.70224077
Lanao del Sur,Bubong,2001,38.041131
Lanao del Sur,Bubong,2002,46.77576658
Lanao del Sur,Bubong,2003,47.16312531000001
Lanao del Sur,Bubong,2004,46.300543
Lanao del Sur,Bubong,2005,51.272448
Lanao del Sur,Bubong,2006,48.755604
Lanao del Sur,Bubong,2007,61.0438564
Lanao del Sur,Bubong,2008,71.5537488
Lanao del Sur,Bubong,2009,85.53041357
Lanao del Sur,Bubong,2010,90.566617
Lanao del Sur,Bubong,2011,98.053738
Lanao del Sur,Bubong,2012,94.944081
Lanao del Sur,Bubong,2013,101.934477
Lanao del Sur,Bubong,2014,115.567761
Lanao del Sur,Bubong,2015,132.217489
Lanao del Sur,Bubong,2016,145.728556
Lanao del Sur,Bumbaran,1992,2.268467
Lanao del Sur,Bumbaran,1993,4.270632
Lanao del Sur,Bumbaran,1994,0
Lanao del Sur,Bumbaran,1995,13.465332
Lanao del Sur,Bumbaran,1996,4.270632
Lanao del Sur,Bumbaran,1997,4.270632
Lanao del Sur,Bumbaran,1998,14.7721
Lanao del Sur,Bumbaran,1999,19.212
Lanao del Sur,Bumbaran,2000,23.217558
Lanao del Sur,Bumbaran,2001,24.778643
Lanao del Sur,Bumbaran,2002,30.55050236
Lanao del Sur,Bumbaran,2003,31.79149
Lanao del Sur,Bumbaran,2004,31.00587
Lanao del Sur,Bumbaran,2005,33.495985
Lanao del Sur,Bumbaran,2006,33.495985
Lanao del Sur,Bumbaran,2007,33.495985
Lanao del Sur,Bumbaran,2008,47.949612
Lanao del Sur,Bumbaran,2009,60.937054
Lanao del Sur,Bumbaran,2010,65.374851
Lanao del Sur,Bumbaran,2011,69.797252
Lanao del Sur,Bumbaran,2012,67.539333
Lanao del Sur,Bumbaran,2013,70.811214
Lanao del Sur,Bumbaran,2014,80.25552
Lanao del Sur,Bumbaran,2015,91.81334
Lanao del Sur,Bumbaran,2016,101.169576
Lanao del Sur,Butig,1992,0
Lanao del Sur,Butig,1993,0
Lanao del Sur,Butig,1994,0
Lanao del Sur,Butig,1995,6.57
Lanao del Sur,Butig,1996,10.758
Lanao del Sur,Butig,1997,10.758
Lanao del Sur,Butig,1998,12.344
Lanao del Sur,Butig,1999,15.432
Lanao del Sur,Butig,2000,20.422278
Lanao del Sur,Butig,2001,20.96977636
Lanao del Sur,Butig,2002,20.96977636
Lanao del Sur,Butig,2003,28.731229
Lanao del Sur,Butig,2004,27.441156
Lanao del Sur,Butig,2005,29.734716
Lanao del Sur,Butig,2006,29.702916
Lanao del Sur,Butig,2007,36.286755
Lanao del Sur,Butig,2008,42.6273
Lanao del Sur,Butig,2009,52.948046
Lanao del Sur,Butig,2010,58.85447
Lanao del Sur,Butig,2011,60.85258954
Lanao del Sur,Butig,2012,58.92304
Lanao del Sur,Butig,2013,60.165674
Lanao del Sur,Butig,2014,68.140944
Lanao del Sur,Butig,2015,77.95188
Lanao del Sur,Butig,2016,85.945262
Lanao del Sur,Calanogas,1992,0
Lanao del Sur,Calanogas,1993,3.654251
Lanao del Sur,Calanogas,1994,0
Lanao del Sur,Calanogas,1995,3.654251
Lanao del Sur,Calanogas,1996,3.654251
Lanao del Sur,Calanogas,1997,3.654251
Lanao del Sur,Calanogas,1998,3.654251
Lanao del Sur,Calanogas,1999,3.654251
Lanao del Sur,Calanogas,2000,11.436572
Lanao del Sur,Calanogas,2001,11.436572
Lanao del Sur,Calanogas,2002,15.115427
Lanao del Sur,Calanogas,2003,15.091716
Lanao del Sur,Calanogas,2004,15.091716
Lanao del Sur,Calanogas,2005,15.089716
Lanao del Sur,Calanogas,2006,17.172052
Lanao del Sur,Calanogas,2007,20.952504
Lanao del Sur,Calanogas,2008,24.59586
Lanao del Sur,Calanogas,2009,36.690395
Lanao del Sur,Calanogas,2010,38.977472
Lanao del Sur,Calanogas,2011,42.245748
Lanao del Sur,Calanogas,2012,40.906628
Lanao del Sur,Calanogas,2013,0
Lanao del Sur,Calanogas,2014,41.031923
Lanao del Sur,Calanogas,2015,46.933842
Lanao del Sur,Calanogas,2016,51.756953
Lanao del Sur,Ditsaan-Ramain,1992,2.117958
Lanao del Sur,Ditsaan-Ramain,1993,0
Lanao del Sur,Ditsaan-Ramain,1994,4.663416
Lanao del Sur,Ditsaan-Ramain,1995,4.663416
Lanao del Sur,Ditsaan-Ramain,1996,11.008404
Lanao del Sur,Ditsaan-Ramain,1997,13.788982
Lanao del Sur,Ditsaan-Ramain,1998,14.502309
Lanao del Sur,Ditsaan-Ramain,1999,14.502309
Lanao del Sur,Ditsaan-Ramain,2001,14.502309
Lanao del Sur,Ditsaan-Ramain,2002,14.502309
Lanao del Sur,Ditsaan-Ramain,2003,14.502309
Lanao del Sur,Ditsaan-Ramain,2004,30.373872
Lanao del Sur,Ditsaan-Ramain,2005,32.892424
Lanao del Sur,Ditsaan-Ramain,2006,32.930292
Lanao del Sur,Ditsaan-Ramain,2007,40.30881205
Lanao del Sur,Ditsaan-Ramain,2008,46.8
Lanao del Sur,Ditsaan-Ramain,2009,59.318477
Lanao del Sur,Ditsaan-Ramain,2010,59.963771
Lanao del Sur,Ditsaan-Ramain,2011,66.990796
Lanao del Sur,Ditsaan-Ramain,2012,64.881228
Lanao del Sur,Ditsaan-Ramain,2013,67.012884
Lanao del Sur,Ditsaan-Ramain,2014,76.014784
Lanao del Sur,Ditsaan-Ramain,2015,65.220831
Lanao del Sur,Ditsaan-Ramain,2016,95.887246
Lanao del Sur,Ganassi,1992,2.234723
Lanao del Sur,Ganassi,1993,4.235114
Lanao del Sur,Ganassi,1994,0
Lanao del Sur,Ganassi,1995,4.235114
Lanao del Sur,Ganassi,1996,4.235114
Lanao del Sur,Ganassi,1997,4.235114
Lanao del Sur,Ganassi,1998,12.330689
Lanao del Sur,Ganassi,1999,16.00476
Lanao del Sur,Ganassi,2000,20.263371
Lanao del Sur,Ganassi,2001,20.263371
Lanao del Sur,Ganassi,2002,12.84111265
Lanao del Sur,Ganassi,2003,26.535094
Lanao del Sur,Ganassi,2004,24.75805825
Lanao del Sur,Ganassi,2005,24.75805824
Lanao del Sur,Ganassi,2006,24.85410582
Lanao del Sur,Ganassi,2007,32.4859885
Lanao del Sur,Ganassi,2008,40.179144
Lanao del Sur,Ganassi,2009,50.690832
Lanao del Sur,Ganassi,2010,53.245229
Lanao del Sur,Ganassi,2011,57.692868
Lanao del Sur,Ganassi,2012,55.87949
Lanao del Sur,Ganassi,2013,56.951933
Lanao del Sur,Ganassi,2014,64.618344
Lanao del Sur,Ganassi,2015,73.921344
Lanao del Sur,Ganassi,2016,81.525252
Lanao del Sur,Kapai,1992,4.277905
Lanao del Sur,Kapai,1993,7.751362
Lanao del Sur,Kapai,1994,9.237455
Lanao del Sur,Kapai,1995,10.106817
Lanao del Sur,Kapai,1996,10.106817
Lanao del Sur,Kapai,1997,13.835736
Lanao del Sur,Kapai,1998,13.835736
Lanao del Sur,Kapai,1999,18.31657
Lanao del Sur,Kapai,2000,20.7615196
Lanao del Sur,Kapai,2001,20.7615196
Lanao del Sur,Kapai,2002,28.100461
Lanao del Sur,Kapai,2003,28.100464
Lanao del Sur,Kapai,2004,33.945126
Lanao del Sur,Kapai,2005,33.945126
Lanao del Sur,Kapai,2006,43.434121
Lanao del Sur,Kapai,2007,39.9588658
Lanao del Sur,Kapai,2008,56.040048
Lanao del Sur,Kapai,2009,55.624548
Lanao del Sur,Kapai,2010,58.388727
Lanao del Sur,Kapai,2011,63.231162
Lanao del Sur,Kapai,2012,61.209634
Lanao del Sur,Kapai,2013,66.378252
Lanao del Sur,Kapai,2014,75.280629
Lanao del Sur,Kapai,2015,86.121097
Lanao del Sur,Kapai,2016,94.946736
Lanao del Sur,Kapatagan,1992,2.858138
Lanao del Sur,Kapatagan,1993,5.02908
Lanao del Sur,Kapatagan,1994,0
Lanao del Sur,Kapatagan,1995,5.02908
Lanao del Sur,Kapatagan,1996,5.02908
Lanao del Sur,Kapatagan,1997,5.02908
Lanao del Sur,Kapatagan,1998,7.164325
Lanao del Sur,Kapatagan,1999,9.518476
Lanao del Sur,Kapatagan,2001,15.9298035
Lanao del Sur,Kapatagan,2002,21.07428673
Lanao del Sur,Kapatagan,2003,23.10609697
Lanao del Sur,Kapatagan,2004,23.10609697
Lanao del Sur,Kapatagan,2005,23.021184
Lanao del Sur,Kapatagan,2006,27.5357507
Lanao del Sur,Kapatagan,2007,34.044252
Lanao del Sur,Kapatagan,2008,36.42951596
Lanao del Sur,Kapatagan,2009,48.135716
Lanao del Sur,Kapatagan,2010,51.002636
Lanao del Sur,Kapatagan,2011,55.201148
Lanao del Sur,Kapatagan,2012,53.5434867
Lanao del Sur,Kapatagan,2013,53.52162
Lanao del Sur,Kapatagan,2014,60.69623
Lanao del Sur,Kapatagan,2015,69.43368
Lanao del Sur,Kapatagan,2016,76.546006
Lanao del Sur,Lumba-Bayabao,1992,5.756702
Lanao del Sur,Lumba-Bayabao,1993,9.705713
Lanao del Sur,Lumba-Bayabao,1994,0
Lanao del Sur,Lumba-Bayabao,1995,9.705713
Lanao del Sur,Lumba-Bayabao,1996,15.723636
Lanao del Sur,Lumba-Bayabao,1997,15.723636
Lanao del Sur,Lumba-Bayabao,1998,20.536828
Lanao del Sur,Lumba-Bayabao,1999,20.536828
Lanao del Sur,Lumba-Bayabao,2000,32.636215
Lanao del Sur,Lumba-Bayabao,2001,33.284541
Lanao del Sur,Lumba-Bayabao,2002,41.8785751
Lanao del Sur,Lumba-Bayabao,2003,43.916464
Lanao del Sur,Lumba-Bayabao,2004,36.153409
Lanao del Sur,Lumba-Bayabao,2005,42.494665
Lanao del Sur,Lumba-Bayabao,2006,45.72
Lanao del Sur,Lumba-Bayabao,2007,55.9587
Lanao del Sur,Lumba-Bayabao,2008,65.676
Lanao del Sur,Lumba-Bayabao,2009,99.856595
Lanao del Sur,Lumba-Bayabao,2010,104.31895632
Lanao del Sur,Lumba-Bayabao,2011,114.880762
Lanao del Sur,Lumba-Bayabao,2012,111.4015
Lanao del Sur,Lumba-Bayabao,2013,100.381676
Lanao del Sur,Lumba-Bayabao,2014,113.878608
Lanao del Sur,Lumba-Bayabao,2015,130.284764
Lanao del Sur,Lumba-Bayabao,2016,143.669664
Lanao del Sur,Lumbaca Unayan,2001,0
Lanao del Sur,Lumbaca Unayan,2002,0
Lanao del Sur,Lumbaca Unayan,2003,0
Lanao del Sur,Lumbaca Unayan,2004,0
Lanao del Sur,Lumbaca Unayan,2005,0
Lanao del Sur,Lumbaca Unayan,2006,12.355572
Lanao del Sur,Lumbaca Unayan,2007,12.355572
Lanao del Sur,Lumbaca Unayan,2008,12.355572
Lanao del Sur,Lumbaca Unayan,2009,25.393471
Lanao del Sur,Lumbaca Unayan,2010,26.975188
Lanao del Sur,Lumbaca Unayan,2011,29.232421
Lanao del Sur,Lumbaca Unayan,2012,28.255343
Lanao del Sur,Lumbaca Unayan,2013,26.247493
Lanao del Sur,Lumbaca Unayan,2014,29.776832
Lanao del Sur,Lumbaca Unayan,2015,34.070545
Lanao del Sur,Lumbaca Unayan,2016,37.568916
Lanao del Sur,Lumbatan,1992,2.196909
Lanao del Sur,Lumbatan,1993,4.2864
Lanao del Sur,Lumbatan,1994,0
Lanao del Sur,Lumbatan,1995,4.2864
Lanao del Sur,Lumbatan,1996,8.001
Lanao del Sur,Lumbatan,1997,8.001
Lanao del Sur,Lumbatan,1998,7.4778
Lanao del Sur,Lumbatan,1999,13.092079
Lanao del Sur,Lumbatan,2000,14.41995649
Lanao del Sur,Lumbatan,2001,15.683652
Lanao del Sur,Lumbatan,2002,21.73476991
Lanao del Sur,Lumbatan,2003,23.52218665
Lanao del Sur,Lumbatan,2004,18.02352
Lanao del Sur,Lumbatan,2005,18.025728
Lanao del Sur,Lumbatan,2006,21.898132
Lanao del Sur,Lumbatan,2007,21.898132
Lanao del Sur,Lumbatan,2008,28.508928
Lanao del Sur,Lumbatan,2009,40.141478
Lanao del Sur,Lumbatan,2010,42.600904
Lanao del Sur,Lumbatan,2011,46.173616
Lanao del Sur,Lumbatan,2012,44.720089
Lanao del Sur,Lumbatan,2013,41.803949
Lanao del Sur,Lumbatan,2014,48.428342
Lanao del Sur,Lumbatan,2015,55.396796
Lanao del Sur,Lumbatan,2016,61.103561
Lanao del Sur,Lumbayanague,1992,2.370828
Lanao del Sur,Lumbayanague,1993,4.544844
Lanao del Sur,Lumbayanague,1994,0
Lanao del Sur,Lumbayanague,1995,6.284835
Lanao del Sur,Lumbayanague,1996,6.284835
Lanao del Sur,Lumbayanague,1997,10.014816
Lanao del Sur,Lumbayanague,1998,9.660917
Lanao del Sur,Lumbayanague,1999,15.052812
Lanao del Sur,Lumbayanague,2001,18.961094
Lanao del Sur,Lumbayanague,2002,25.33105879
Lanao del Sur,Lumbayanague,2003,26.259877
Lanao del Sur,Lumbayanague,2004,25.259877
Lanao del Sur,Lumbayanague,2005,24.969188
Lanao del Sur,Lumbayanague,2006,26.823085
Lanao del Sur,Lumbayanague,2007,32.758836
Lanao del Sur,Lumbayanague,2008,38.45956834
Lanao del Sur,Lumbayanague,2009,50.552127
Lanao del Sur,Lumbayanague,2010,53.656908
Lanao del Sur,Lumbayanague,2011,58.105644
Lanao del Sur,Lumbayanague,2012,56.260932
Lanao del Sur,Lumbayanague,2013,55.497642
Lanao del Sur,Lumbayanague,2014,62.939259
